"student ID","sex"
7101,2
7102,2
7103,2
7104,2
7105,2
7106,2
7107,1
7108,2
7109,2
7110,2
7111,1
7112,1
7113,2
7114,2
7115,2
7116,2
7117,1
7118,2
7119,1
7120,2
7121,1
7122,2
7124,2
7125,2
7126,2
7127,2
7128,2
7129,2
7130,1
7131,2
