"student ID","sex"
7601,2
7602,2
7603,1
7604,2
7605,2
7606,2
7607,2
7608,2
7609,2
7610,2
7612,2
7613,1
7614,2
7616,1
7617,2
7618,2
7619,2
7620,2
7622,2
7623,2
7625,2
7626,1
7627,2
7628,2
7629,2
7631,2
7632,1
7633,2
