"student ID","sex"
2501,2
2502,2
2503,2
2504,1
2506,1
2507,1
2508,2
2509,2
2510,2
2511,2
2512,2
2513,1
2514,2
2515,1
2517,2
2518,1
2519,1
2520,1
2521,2
2522,1
2524,2
2525,2
2526,1
2527,2
2529,1
2530,1
2531,2
2591,1
2592,1
2593,1
2594,1
