"student ID","sex"
6101,2
6102,2
6103,2
6104,2
6105,2
6106,1
6107,1
6108,2
6109,2
6110,2
6111,2
6112,2
6113,2
6114,2
6115,2
6116,2
6117,2
6118,2
6119,2
6120,2
6121,2
6122,2
6123,2
6124,2
6125,1
6126,2
6127,2
6128,2
6129,1
6130,2
6131,1
6132,2
6133,1
