"student ID","sex"
1401,1
1402,2
1403,2
1404,2
1405,2
1406,2
1407,2
1408,1
1409,2
1410,2
1411,1
1413,2
1414,2
1416,1
1417,2
1418,1
1419,2
1420,2
1421,1
1422,2
1423,1
1424,1
1425,2
1426,2
1427,2
1428,2
1429,2
1430,2
1431,2
1432,1
1433,1
1434,2
1435,2
