"student ID","sex"
2401,2
2402,1
2403,1
2404,2
2405,2
2406,2
2407,2
2408,1
2409,1
2411,1
2412,2
2413,2
2414,1
2415,2
2416,2
2417,1
2418,2
2420,2
2421,2
2422,1
2424,2
2425,1
2426,2
2427,2
2428,1
2429,2
2491,1
